"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Kidney","OG_0008724",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","INTS13-like_stringtie_mRNA_8802",NA,NA
"Kidney","OG_0008724",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","INTS13-like_stringtie_mRNA_57612",NA,NA
"Kidney","OG_0008724",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","INTS13-like_stringtie_mRNA_41679",NA,NA
"Kidney","OG_0008724",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","INTS13-like_stringtie_mRNA_48445",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","XM_040652166.1.173",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","XM_040652168.2.259",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","XM_072918285.1.191",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","XM_040652168.2.520",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","XM_040652168.2.2646",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","XM_040652167.2.121",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_040652167.2.664",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_072918284.1.68",NA,NA
"Kidney","OG_0008771",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","XM_072918284.1.661",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","Caprin1-like_stringtie_mRNA_41352",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","Caprin1-like_stringtie_mRNA_51938",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","Caprin1-like_stringtie_mRNA_17760",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","Caprin1-like_stringtie_mRNA_758",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030273535.4.1287",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","Caprin1-like_stringtie_mRNA_44768",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","Caprin1-like_stringtie_mRNA_37861",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","Caprin1-like_stringtie_mRNA_42225",NA,NA
"Kidney","OG_0008778",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Caprin1-like_stringtie_mRNA_33887",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_002195209.7.232",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","stringtie_mRNA_26063",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_072917874.1.272",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","Pdik1l-like_stringtie_mRNA_34836",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","Pdik1l-like_stringtie_mRNA_32996",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_002195209.7.183",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","Pdik1l-like_stringtie_mRNA_34732",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","Pdik1l-like_stringtie_mRNA_46653",NA,NA
"Kidney","OG_0008781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Pdik1l-like_stringtie_mRNA_56420",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_040696491.2.475",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","Ptpn23-like_stringtie_mRNA_55608",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","Ptpn23-like_stringtie_mRNA_46690",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_040696491.2.622",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","Ptpn23-like_stringtie_mRNA_7009",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","PTPN23-like_stringtie_mRNA_10008",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_030266940.4.1087",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_025147404.3.208",NA,NA
"Kidney","OG_0008802",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Ptpn23-like_stringtie_mRNA_17602",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","Cds2-like_stringtie_mRNA_46580",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_30355",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_046903393.1.561",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","Cds2-like_stringtie_mRNA_27534",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","Cds2-like_stringtie_mRNA_34897",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_046903396.1.315",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_54203",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_046903394.1.135",NA,NA
"Kidney","OG_0008823",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_046903397.1.2130",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","EDC4-like_stringtie_mRNA_14227",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_030282137.4.44",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","EDC4-like_stringtie_mRNA_25558",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_004944062.5.151",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_004944062.5.2135",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_004944062.5.26",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","EDC4-like_stringtie_mRNA_9177",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","EDC4-like_stringtie_mRNA_22508",NA,NA
"Kidney","OG_0008836",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","EDC4-like_stringtie_mRNA_30741",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_030287830.4.135",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","Akap1-like_stringtie_mRNA_38129",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","Akap1-like_stringtie_mRNA_9439",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_030287830.4.78",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","Akap1-like_stringtie_mRNA_10821",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","Akap1-like_stringtie_mRNA_40856",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","Akap1-like_stringtie_mRNA_27841",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_030287830.4.60",NA,NA
"Kidney","OG_0008863",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","AKAP1-like_stringtie_mRNA_47633",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_2104",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","Irf2bp2-like_stringtie_mRNA_31704",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","IRF2BP2-like_stringtie_mRNA_23797",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_030268267.4.64",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_030268267.4.1816",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","Irf2bp2-like_stringtie_mRNA_18570",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","Irf2bp2-like_stringtie_mRNA_30481",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_030268267.4.26",NA,NA
"Kidney","OG_0008933",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","Irf2bp2-like_stringtie_mRNA_59947",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_415661.7.190",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_032751690.3.115",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_032751690.3.228",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_032751690.3.117",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_032751690.3.1384",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","TRIM21-like_stringtie_mRNA_37976",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_032751690.3.166",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_415661.7.25",NA,NA
"Kidney","OG_0008955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","Adap2-like_stringtie_mRNA_10054",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","ADAP1-like_stringtie_mRNA_58566",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_012577912.5.34",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_012577912.5.31",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_012577912.5.37",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","stringtie_mRNA_48558",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_012577912.5.43",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_012577912.5.124",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_012577912.5.29",NA,NA
"Kidney","OG_0008956",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_012577912.5.106",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","XM_415162.8.50",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","TCTN1-like_stringtie_mRNA_47859",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","TCTN1-like_stringtie_mRNA_50228",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","TCTN1-like_stringtie_mRNA_20026",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","XM_030286115.4.-1_2",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","TCTN1-like_stringtie_mRNA_25491",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","TCTN1-like_stringtie_mRNA_26662",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_030286115.4.46",NA,NA
"Kidney","OG_0008959",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","XM_040648427.2.545",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","SGPP1-like_stringtie_mRNA_5146",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_002200348.6.69",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","SGPP1-like_stringtie_mRNA_33409",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","SGPP1-like_stringtie_mRNA_23554",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_002200348.6.602",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","SGPP1-like_stringtie_mRNA_32413",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_002200348.6.98",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","SGPP1-like_stringtie_mRNA_32906",NA,NA
"Kidney","OG_0008967",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","NM_001389512.2.132",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","stringtie_mRNA_24185",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","XM_030256220.4.6",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","PIM3-like_stringtie_mRNA_11066",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","PIM3-like_stringtie_mRNA_10565",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","PIM3-like_stringtie_mRNA_30669",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","PIM3-like_stringtie_mRNA_47633",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_030256220.4.16",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_030256220.4.2",NA,NA
"Kidney","OG_0009005",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","PIM3-like_stringtie_mRNA_1585",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","SPRY1-like_stringtie_mRNA_12257",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","SPRY1-like_stringtie_mRNA_59878",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030270350.4.77",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030270350.4.134",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","stringtie_mRNA_29862",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","stringtie_mRNA_11634",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","SPRY1-like_stringtie_mRNA_57430",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","SPRY1-like_stringtie_mRNA_36571",NA,NA
"Kidney","OG_0009031",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","SPRY1-like_stringtie_mRNA_35206",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","stringtie_mRNA_60230",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","stringtie_mRNA_35672",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","COL19A1-like_stringtie_mRNA_6574",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","COL19A1-like_stringtie_mRNA_41777",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","stringtie_mRNA_30143",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","stringtie_mRNA_36681",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","COL19A1-like_stringtie_mRNA_56327",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","COL19A1-like_stringtie_mRNA_9167",NA,NA
"Kidney","OG_0009049",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","stringtie_mRNA_64810",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","XM_072926344.1.41",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","XM_030270006.4.79",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","KCNS3-like_stringtie_mRNA_20936",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","XM_030270005.4.108",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","XM_072926345.1.69",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","XM_072926344.1.10",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","XM_030270006.4.4",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","XM_030270005.4.5",NA,NA
"Kidney","OG_0009061",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","KCNS3-like_stringtie_mRNA_43596",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_030275499.4.20",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_030275499.4.190",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_48749",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_4195",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XPO4-like_stringtie_mRNA_45805",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_030275499.4.28",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_57315",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_072930915.1.8",NA,NA
"Kidney","OG_0009106",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XPO4-like_stringtie_mRNA_30608",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","PDA2-like_stringtie_mRNA_48551",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","PDA2-like_stringtie_mRNA_9827",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","PDA2-like_stringtie_mRNA_54812",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","PDA2-like_stringtie_mRNA_2683",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","PDA2-like_stringtie_mRNA_47237",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","stringtie_mRNA_28375",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_072928135.1.7",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_072928135.1.6",NA,NA
"Kidney","OG_0009114",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","XM_072928135.1.126",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_072919046.1.334",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_015299437.4.288",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","HOXB4-like_stringtie_mRNA_38713",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_41472",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","stringtie_mRNA_25090",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_072919046.1.308",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_26002",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_015299437.4.62",NA,NA
"Kidney","OG_0009134",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_015299437.4.980",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","drySqu","XM_025143813.3.158",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCan","XM_417990.8.163",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCri","XM_030261455.4.224",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakLuc","XM_417990.8.162",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaAtr","XM_417990.8.1824",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaBer","Irf6-like_stringtie_mRNA_5235",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaCae","Irf6-like_stringtie_mRNA_53251",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaDol","Irf6-like_stringtie_mRNA_27864",NA,NA
"Kidney","OG_0009166",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaRuf","XM_030261455.4.221",NA,NA
"Kidney","OG_0009178",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030287028.4.43",NA,NA
"Kidney","OG_0009178",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030287028.4.16",NA,NA
"Kidney","OG_0009178",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030287028.4.93",NA,NA
