"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Heart","OG_0015990",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Eif5-like_stringtie_mRNA_33036"
"Heart","OG_0015990",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_002200578.7.2029"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030256704.4.391"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","EEF2-like_stringtie_mRNA_53482"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","EEF2-like_stringtie_mRNA_41927"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030256704.4.491"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","EEF2-like_stringtie_mRNA_11094"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","EEF2-like_stringtie_mRNA_5613"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030256704.4.3040"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030256704.4.106"
"Heart","OG_0016019",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030256704.4.2606"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","TAF5L-like_stringtie_mRNA_2840"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030268303.4.61"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030268303.4.136"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030268303.4.64"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030268303.4.3131"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","TAF5L-like_stringtie_mRNA_14768"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","TAF5L-like_stringtie_mRNA_57639"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030268303.4.26"
"Heart","OG_0016130",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030268303.4.87"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","ASB6-like_stringtie_mRNA_61526"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","ASB6-like_stringtie_mRNA_181"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001030688.2.88"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","ASB6-like_stringtie_mRNA_17950"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_002198440.6.1739"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","ASB6-like_stringtie_mRNA_23665"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","ASB6-like_stringtie_mRNA_36200"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","NM_001030688.2.22"
"Heart","OG_0016138",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_002198440.6.2430"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","VPS51-like_stringtie_mRNA_41180"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030273630.4.357"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","VPS51-like_stringtie_mRNA_59147"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","VPS51-like_stringtie_mRNA_41899"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","VPS51-like_stringtie_mRNA_38774"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","VPS51-like_stringtie_mRNA_13712"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030273630.4.942"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030273630.4.164"
"Heart","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","VPS51-like_stringtie_mRNA_34291"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","stringtie_mRNA_16731"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_002198328.7.447"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_002198328.7.301"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","Ttl-like_stringtie_mRNA_31290"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","TTL-like_stringtie_mRNA_38674"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_040696920.2.221"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_002198328.7.356"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_002198328.7.142"
"Heart","OG_0016391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","stringtie_mRNA_49117"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Snx3-like_stringtie_mRNA_2271"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001245497.2.86"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001245497.2.55"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","Snx3-like_stringtie_mRNA_20593"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","Snx3-like_stringtie_mRNA_36807"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","NM_001245497.2.3"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","NM_001245497.2.446"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Snx3-like_stringtie_mRNA_19529"
"Heart","OG_0016397",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Snx3-like_stringtie_mRNA_16428"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030292102.4.321"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Ppp1r15b-like_stringtie_mRNA_48275"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Ppp1r15b-like_stringtie_mRNA_56836"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_003642741.6.428"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030292102.4.1914"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","PPP1R15B-like_stringtie_mRNA_5017"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Ppp1r15b-like_stringtie_mRNA_33731"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Ppp1r15b-like_stringtie_mRNA_27998"
"Heart","OG_0016447",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Ppp1r15b-like_stringtie_mRNA_35357"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","CG-1B-like_stringtie_mRNA_27493"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030263028.4.101"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","CG-1B-like_stringtie_mRNA_3392"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","CG-1B-like_stringtie_mRNA_15134"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030263028.4.2380"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_030263028.4.65"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","CG-1B-like_stringtie_mRNA_4009"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","CG-1B-like_stringtie_mRNA_8272"
"Heart","OG_0016477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","CG-1B-like_stringtie_mRNA_18425"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","NM_001136569.1.32"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001277853.3.569"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001136569.1.90"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","NM_001277853.3.721"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","px1-like_stringtie_mRNA_21623"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","px1-like_stringtie_mRNA_46737"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","NM_001136569.1.114"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","px1-like_stringtie_mRNA_17514"
"Heart","OG_0016550",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","NM_001136569.1.103"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_040656323.2.174"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","UGCG-like_stringtie_mRNA_7751"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","UGCG-like_stringtie_mRNA_36558"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","Ugcg-like_stringtie_mRNA_42618"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","UGCG-like_stringtie_mRNA_35572"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_002188455.7.49"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002188455.7.272"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","Ugcg-like_stringtie_mRNA_6631"
"Heart","OG_0016563",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","UGCG-like_stringtie_mRNA_49283"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_18670"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_33738"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_29540"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_9968"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072930212.1.107"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_31633"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_072930212.1.38"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","stringtie_mRNA_43741"
"Heart","OG_0016579",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_41431"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_5249"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_42406"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_072930472.1.38"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_19359"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_072930472.1.72"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_32343"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_072930472.1.142"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_32984"
"Heart","OG_0016685",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_6979"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","FGL2-like_stringtie_mRNA_28387"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_002187985.7.76"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001079486.2.10"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_002187985.7.82"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","FGL2-like_stringtie_mRNA_38442"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","NM_001079486.2.6"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","FGL2-like_stringtie_mRNA_32342"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","NM_001079486.2.2"
"Heart","OG_0016720",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","NM_001079486.2.218"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XBP1-like_stringtie_mRNA_53788"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XBP1-like_stringtie_mRNA_11508"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XBP1-like_stringtie_mRNA_56383"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XBP1-like_stringtie_mRNA_19779"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","NM_001006192.2.2717"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XBP1-like_stringtie_mRNA_4082"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XBP1-like_stringtie_mRNA_32072"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XBP1-like_stringtie_mRNA_2642"
"Heart","OG_0016742",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_012578114.5.210"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Cbfb-like_stringtie_mRNA_42352"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030282221.4.36"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030282221.4.23"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030282221.4.17"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Cbfb-like_stringtie_mRNA_17671"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030282221.4.25"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030282221.4.265"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Cbfb-like_stringtie_mRNA_22731"
"Heart","OG_0016797",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030282221.4.401"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","LUD1-like_stringtie_mRNA_14361"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030275835.4.1"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030275835.4.52"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","LUD1-like_stringtie_mRNA_31535"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_046942792.1.605"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","LUD1-like_stringtie_mRNA_39145"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_046942792.1.5"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_046942792.1.65"
"Heart","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_046942792.1.89"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002197760.5.1"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","SLC25A17-like_stringtie_mRNA_20817"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_040669099.2.18"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","SLC25A17-like_stringtie_mRNA_14956"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_046907792.1.2335"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","SLC25A17-like_stringtie_mRNA_26442"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_002197760.5.600"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_002197760.5.2"
"Heart","OG_0016842",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_002197760.5.1219"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","RAN-like_stringtie_mRNA_18131"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001245707.1.116"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","RAN-like_stringtie_mRNA_50569"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","RAN-like_stringtie_mRNA_20324"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","NM_001245707.1.511"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","RAN-like_stringtie_mRNA_25179"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","RAN-like_stringtie_mRNA_36079"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","NM_001245707.1.46"
"Heart","OG_0016895",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","NM_001245707.1.104"
"Heart","OG_0016923",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_50323"
"Heart","OG_0016923",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_046904161.1.532"
"Heart","OG_0016923",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_046904161.1.559"
"Heart","OG_0016923",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","Prelp-like_stringtie_mRNA_11535"
"Heart","OG_0016923",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","PRELP-like_stringtie_mRNA_42017"
