"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Kidney","OG_0015507",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","Hax1-like_stringtie_mRNA_32609"
"Kidney","OG_0015507",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","HAX1-like_stringtie_mRNA_16687"
"Kidney","OG_0015507",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","HAX1-like_stringtie_mRNA_10210"
"Kidney","OG_0015507",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","Hax1-like_stringtie_mRNA_6544"
"Kidney","OG_0015507",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_015298604.4.226"
"Kidney","OG_0015507",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","AQP10-like_stringtie_mRNA_25898"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","XM_040700489.1.147"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","XM_012569340.5.219"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","MRPS35-like_stringtie_mRNA_58359"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","XM_040700489.1.362"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","NM_001278091.2.441"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","NM_001278092.2.104"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_040700489.1.223"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","NM_001278092.2.119"
"Kidney","OG_0015511",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","XM_040700489.1.154"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_041714198.2.881"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","TBRG4-like_stringtie_mRNA_21098"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","TBRG4-like_stringtie_mRNA_46678"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_041714198.2.337"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_041714198.2.7397"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","stringtie_mRNA_22993"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_041714198.2.1087"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","TBRG4-like_stringtie_mRNA_35002"
"Kidney","OG_0015512",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","TBRG4-like_stringtie_mRNA_63179"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","XM_046898412.1.372"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","XM_046898412.1.-1"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","TBCCD1-like_stringtie_mRNA_38089"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","XM_002196017.6.-1_2"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","TBCCD1-like_stringtie_mRNA_27011"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","XM_002196017.6.105"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","TBCCD1-like_stringtie_mRNA_42579"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_002196017.6.42"
"Kidney","OG_0015540",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","XM_002196017.6.660"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_046902036.1.190"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030287470.4.115"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_046902037.1.49"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","PSMD12-like_stringtie_mRNA_24830"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030287470.4.1041"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_046902036.1.64"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","PSMD12-like_stringtie_mRNA_22313"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_046902036.1.25"
"Kidney","OG_0015573",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_046902036.1.758"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","TMEM50A-like_stringtie_mRNA_46281"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","TMEM50A-like_stringtie_mRNA_66620"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","TMEM50A-like_stringtie_mRNA_39234"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","NM_001245426.1.293"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","TMEM50A-like_stringtie_mRNA_13621"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","TMEM50A-like_stringtie_mRNA_2116"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","NM_001245426.1.-1_2"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","TMEM50A-like_stringtie_mRNA_47114"
"Kidney","OG_0015581",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","NM_001245426.1.2509"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_002198405.7.32"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_002198405.7.27"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","mcm2-like_stringtie_mRNA_8930"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","mcm2-like_stringtie_mRNA_11103"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","mcm2-like_stringtie_mRNA_36342"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_002198405.7.8"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","mcm2-like_stringtie_mRNA_62823"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","mcm2-like_stringtie_mRNA_17710"
"Kidney","OG_0015586",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","mcm2-like_stringtie_mRNA_21923"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_072929555.1.154"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_072929555.1.547"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_030273571.4.765"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_072929555.1.624"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_015286126.3.7823"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_072929555.1.5866"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","Cd6-like_stringtie_mRNA_16362"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_072929555.1.216"
"Kidney","OG_0015682",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_030273571.4.2054"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030286855.4.101"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","ZBTB26-like_stringtie_mRNA_703"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","ZBTB26-like_stringtie_mRNA_3566"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030286855.4.9"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_030286855.4.4192"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","stringtie_mRNA_23190"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_030286855.4.205"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","ZBTB26-like_stringtie_mRNA_34103"
"Kidney","OG_0015687",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_030286855.4.305"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_040649055.2.235"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_040649055.2.18"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_040649055.2.70"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_040649055.2.10"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_040649055.2.-1"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_040649055.2.55"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_040649055.2.172"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_040649055.2.22"
"Kidney","OG_0015694",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_040649055.2.229"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","drySqu","XM_002198917.7.15"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCan","CD81-like_stringtie_mRNA_22026"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCri","CD81-like_stringtie_mRNA_27654"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakLuc","CD81-like_stringtie_mRNA_16634"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaAtr","CD81-like_stringtie_mRNA_3693"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaBer","XM_002198917.7.34"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaCae","CD81-like_stringtie_mRNA_17266"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaDol","CD81-like_stringtie_mRNA_42750"
"Kidney","OG_0015705",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaRuf","XM_002198917.7.116"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","FMOD-like_stringtie_mRNA_50325"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","stringtie_mRNA_46723"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","XM_030292107.4.382"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","stringtie_mRNA_11531"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","XM_030292107.4.2712"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","FMOD-like_stringtie_mRNA_4941"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_030292107.4.644"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_030292107.4.101"
"Kidney","OG_0015722",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","FMOD-like_stringtie_mRNA_35434"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","CDC42EP3-like_stringtie_mRNA_48822"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","CDC42EP3-like_stringtie_mRNA_45817"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","CDC42EP3-like_stringtie_mRNA_26319"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","CDC42EP3-like_stringtie_mRNA_14758"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","CDC42EP3-like_stringtie_mRNA_30500"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","CDC42EP3-like_stringtie_mRNA_18765"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","CDC42EP3-like_stringtie_mRNA_1866"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_072927203.1.25"
"Kidney","OG_0015734",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","CDC42EP3-like_stringtie_mRNA_30553"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_072934205.1.60"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_032750476.3.44"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_072934204.1.54"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_10641"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_046899747.1.458"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_072934204.1.25"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_032750476.3.66"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_046899747.1.31"
"Kidney","OG_0015769",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_64046"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","drySqu","ANOS1-like_stringtie_mRNA_3035"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_8287"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCri","ANOS1-like_stringtie_mRNA_30321"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_7934"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaAtr","ANOS1-like_stringtie_mRNA_25520"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaBer","ANOS1-like_stringtie_mRNA_34313"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaCae","XM_030280562.3.63"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaDol","XM_030280562.3.3"
"Kidney","OG_0015770",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaRuf","XM_030280562.3.297"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","ORMDL1-like_stringtie_mRNA_28889"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","ORMDL1-like_stringtie_mRNA_34176"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","ORMDL1-like_stringtie_mRNA_25041"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","ORMDL1-like_stringtie_mRNA_35698"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","ORMDL1-like_stringtie_mRNA_9878"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","ORMDL1-like_stringtie_mRNA_11223"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","ORMDL1-like_stringtie_mRNA_48501"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","ORMDL1-like_stringtie_mRNA_15655"
"Kidney","OG_0015800",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","ORMDL1-like_stringtie_mRNA_35648"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_046898729.1.22"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","nmd3-like_stringtie_mRNA_62091"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_422813.8.378"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_041718134.2.301"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_041718134.2.1298"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_041718134.2.38"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_041718134.2.1037"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","nmd3-like_stringtie_mRNA_38529"
"Kidney","OG_0015802",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","nmd3-like_stringtie_mRNA_35722"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_072933046.1.35"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_015291002.4.4"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_046944492.1.12"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_072933046.1.8"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_015291003.4.1615"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_046944492.1.14"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_015291002.4.810"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","NM_001277580.2.10"
"Kidney","OG_0015813",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_030278890.4.442"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","XM_072933673.1.332"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","WDR53-like_stringtie_mRNA_66873"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","WDR53-like_stringtie_mRNA_10976"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","XM_072933673.1.12"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","WDR53-like_stringtie_mRNA_31679"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","WDR53-like_stringtie_mRNA_8206"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","XM_072933673.1.969"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","XM_025153754.3.104"
"Kidney","OG_0015817",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","XM_072933673.1.1103"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030258238.3.82"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030258238.3.180"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030258238.3.236"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","FBP1-like_stringtie_mRNA_42531"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","FBP1-like_stringtie_mRNA_26342"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","FBP1-like_stringtie_mRNA_49716"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","FBP1-like_stringtie_mRNA_8486"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_030258238.3.34"
"Kidney","OG_0015829",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","FBP1-like_stringtie_mRNA_4194"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","DUFS6-like_stringtie_mRNA_49569"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","NM_001245361.1.63"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","NM_001245361.1.40"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","DUFS6-like_stringtie_mRNA_7312"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","XM_046933103.1.80"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","XM_046933103.1.15"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_040695513.2.118"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","DUFS6-like_stringtie_mRNA_12507"
"Kidney","OG_0015860",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","DUFS6-like_stringtie_mRNA_2042"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","OCIAD2-like_stringtie_mRNA_43904"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","OCIAD2-like_stringtie_mRNA_9722"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","OCIAD2-like_stringtie_mRNA_53926"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_679"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","OCIAD2-like_stringtie_mRNA_44661"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_041715739.2.12"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_19037"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_041715739.2.6"
"Kidney","OG_0015897",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","OCIAD2-like_stringtie_mRNA_13688"
"Kidney","OG_0015910",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","XM_030270107.4.75"
"Kidney","OG_0015910",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","MSANTD4-like_stringtie_mRNA_24459"
"Kidney","OG_0015910",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","MSANTD4-like_stringtie_mRNA_18783"
"Kidney","OG_0015910",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","MSANTD4-like_stringtie_mRNA_43789"
"Kidney","OG_0015910",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","MSANTD4-like_stringtie_mRNA_47588"
"Kidney","OG_0015910",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","MSANTD4-like_stringtie_mRNA_30418"
"Kidney","OG_0015910",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","MSANTD4-like_stringtie_mRNA_52325"
