"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Brain","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_040695513.2.118"
"Brain","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","DUFS6-like_stringtie_mRNA_12507"
"Brain","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","DUFS6-like_stringtie_mRNA_2042"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030284327.4.10"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","Prr7-like_stringtie_mRNA_29460"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030284325.4.15"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030284326.4.53"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030284327.4.1464"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Prr7-like_stringtie_mRNA_1206"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Prr7-like_stringtie_mRNA_31870"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030284327.4.20"
"Brain","OG_0015876",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030284327.4.38"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_030270107.4.75"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","MSANTD4-like_stringtie_mRNA_24459"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","MSANTD4-like_stringtie_mRNA_18783"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","MSANTD4-like_stringtie_mRNA_43789"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","MSANTD4-like_stringtie_mRNA_47588"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","MSANTD4-like_stringtie_mRNA_30418"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","MSANTD4-like_stringtie_mRNA_52325"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","MSANTD4-like_stringtie_mRNA_11426"
"Brain","OG_0015910",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","MSANTD4-like_stringtie_mRNA_43215"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_025143367.2.121"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_417876.7.166"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_030290772.4.176"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_025143366.2.109"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","XM_025143366.2.195"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","XM_025143366.2.97"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_025143366.2.185"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","JAM3-like_stringtie_mRNA_19921"
"Brain","OG_0015916",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","XM_030290772.4.193"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","FBXO22-like_stringtie_mRNA_45828"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_002193895.7.184"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_002193895.7.184"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_36399"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_002193895.7.2603"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","FBXO22-like_stringtie_mRNA_14237"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_53758"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","FBXO22-like_stringtie_mRNA_21212"
"Brain","OG_0015944",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","FBXO22-like_stringtie_mRNA_49733"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","AMFR-like_stringtie_mRNA_42358"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_040646034.2.15"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030282624.4.23"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_040646034.2.151"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030282624.4.418"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","AMFR-like_stringtie_mRNA_46498"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030282624.4.265"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_040646034.2.24"
"Brain","OG_0015958",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Amfr-like_stringtie_mRNA_46983"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_030282111.4.19"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","SMS-like_stringtie_mRNA_8005"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_27026"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","SMS-like_stringtie_mRNA_6529"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","SMS-like_stringtie_mRNA_15047"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","SMS-like_stringtie_mRNA_34556"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_030282111.4.64"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","SMS-like_stringtie_mRNA_37199"
"Brain","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","SMS-like_stringtie_mRNA_57565"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","OB1-like_stringtie_mRNA_51782"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","OB1-like_stringtie_mRNA_17985"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030282558.4.54"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_414227.8.298"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_414227.8.2129"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_030282558.4.163"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","stringtie_mRNA_37380"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","OB1-like_stringtie_mRNA_22083"
"Brain","OG_0015989",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","OB1-like_stringtie_mRNA_55443"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_1923"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","PS1-like_stringtie_mRNA_40550"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030268265.4.62"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","PS1-like_stringtie_mRNA_23578"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_072927110.1.3215"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030268263.4.69"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","PS1-like_stringtie_mRNA_44574"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","PS1-like_stringtie_mRNA_18422"
"Brain","OG_0015991",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_072927110.1.71"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030256704.4.391"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","EEF2-like_stringtie_mRNA_53482"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","EEF2-like_stringtie_mRNA_41927"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030256704.4.491"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","EEF2-like_stringtie_mRNA_11094"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","EEF2-like_stringtie_mRNA_5613"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030256704.4.3040"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030256704.4.106"
"Brain","OG_0016019",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030256704.4.2606"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030257346.4.111"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","fam174-like_stringtie_mRNA_19017"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","FAM174A-like_stringtie_mRNA_41636"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_424856.7.190"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","fam174-like_stringtie_mRNA_30546"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_424856.7.71"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_424856.7.306"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030257346.4.50"
"Brain","OG_0016052",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_003643058.6.228"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","SERTM1-like_stringtie_mRNA_15977"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_57321"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_15767"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_28223"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","SERTM1-like_stringtie_mRNA_22091"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","SERTM1-like_stringtie_mRNA_30676"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_61860"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","SERTM1-like_stringtie_mRNA_11103"
"Brain","OG_0016093",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","SERTM1-like_stringtie_mRNA_13439"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","TAF5L-like_stringtie_mRNA_2840"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030268303.4.61"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030268303.4.136"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030268303.4.64"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_030268303.4.3131"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","TAF5L-like_stringtie_mRNA_14768"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","TAF5L-like_stringtie_mRNA_57639"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030268303.4.26"
"Brain","OG_0016130",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030268303.4.87"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","CWC27-like_stringtie_mRNA_59497"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","CWC27-like_stringtie_mRNA_39253"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","CWC27-like_stringtie_mRNA_42374"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002189016.6.207"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002189016.6.330"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CWC27-like_stringtie_mRNA_2500"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_041711352.2.171"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CWC27-like_stringtie_mRNA_35186"
"Brain","OG_0016162",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","CWC27-like_stringtie_mRNA_2129"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","VPS51-like_stringtie_mRNA_41180"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030273630.4.357"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","VPS51-like_stringtie_mRNA_59147"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","VPS51-like_stringtie_mRNA_41899"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","VPS51-like_stringtie_mRNA_38774"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","VPS51-like_stringtie_mRNA_13712"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030273630.4.942"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030273630.4.164"
"Brain","OG_0016180",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","VPS51-like_stringtie_mRNA_34291"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","TMEM200C-like_stringtie_mRNA_12049"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","TMEM200C-like_stringtie_mRNA_26595"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012571971.5.27"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","TMEM200C-like_stringtie_mRNA_7912"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_012571971.5.167"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","TMEM200C-like_stringtie_mRNA_38188"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_43022"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","TMEM200C-like_stringtie_mRNA_13102"
"Brain","OG_0016250",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","TMEM200C-like_stringtie_mRNA_36268"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","BDNF-like_stringtie_mRNA_11305"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","BDNF-like_stringtie_mRNA_22284"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","BDNF-like_stringtie_mRNA_9053"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_39621"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_012573739.5.814"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","BDNF-like_stringtie_mRNA_40755"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","BDNF-like_stringtie_mRNA_29057"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_012573739.5.51"
"Brain","OG_0016264",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_012573739.5.573"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","PY2R-like_stringtie_mRNA_47769"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_004186101.6.51"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_004186101.6.58"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_004186101.6.45"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","PY2R-like_stringtie_mRNA_37465"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_004186101.6.33"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","PY2R-like_stringtie_mRNA_45524"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_004186101.6.6"
"Brain","OG_0016282",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","PY2R-like_stringtie_mRNA_18222"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072932964.1.7"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_072932964.1.276"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_072932964.1.106"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_072932964.1.556"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072932964.1.507"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_072932964.1.141"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_072932964.1.200"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_072932964.1.104"
"Brain","OG_0016302",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_072932964.1.639"
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_041718116.2.48"
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","RHBDD1-like_stringtie_mRNA_2379"
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","RHBDD1-like_stringtie_mRNA_32266"
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_041718116.2.12"
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","RHBDD1-like_stringtie_mRNA_36070"
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_015277003.4.20"
"Brain","OG_0016366",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","RHBDD1-like_stringtie_mRNA_38168"
