"Tissue","OG","n_pairs","Pairs","species","gene_id","galGal_geneID","taeGut_geneID"
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_1974",NA,NA
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_012572936.5.27",NA,NA
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","TPRA1-like_stringtie_mRNA_8929",NA,NA
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_11159",NA,NA
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","TPRA1-like_stringtie_mRNA_36341",NA,NA
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_35644",NA,NA
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","TPRA1-like_stringtie_mRNA_62820",NA,NA
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","TPRA1-like_stringtie_mRNA_17712",NA,NA
"Heart","OG_0013976",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","TPRA1-like_stringtie_mRNA_21924",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_072930244.1.39",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","Coq6-like_stringtie_mRNA_41538",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","coq6-like_stringtie_mRNA_29430",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002199878.6.16",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","COQ6-like_stringtie_mRNA_48746",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Coq6-like_stringtie_mRNA_31723",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Coq6-like_stringtie_mRNA_38457",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002199878.6.4",NA,NA
"Heart","OG_0013980",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","COQ6-like_stringtie_mRNA_48909",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_004934976.5.158",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030291776.4.231",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","Cd34-like_stringtie_mRNA_17261",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","Cd34-like_stringtie_mRNA_26573",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_004934975.5.1640",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_004934975.5.92",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_040652983.2.228",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_030291777.4.119",NA,NA
"Heart","OG_0014026",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_030291777.4.221",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_015296820.4.122",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_24344",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","MXRA8-like_stringtie_mRNA_48194",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","MXRA8-like_stringtie_mRNA_34539",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_041720437.2.2182",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","MXRA8-like_stringtie_mRNA_22817",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_28280",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_015296820.4.55",NA,NA
"Heart","OG_0014047",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_015296820.4.1059",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","ZNF407-like_stringtie_mRNA_9869",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","ZNF407-like_stringtie_mRNA_35895",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","ZNF407-like_stringtie_mRNA_19008",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","ZNF407-like_stringtie_mRNA_28773",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","ZNF407-like_stringtie_mRNA_23496",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","ZNF407-like_stringtie_mRNA_38346",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","ZNF407-like_stringtie_mRNA_57125",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","ZNF407-like_stringtie_mRNA_12927",NA,NA
"Heart","OG_0014064",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","ZNF407-like_stringtie_mRNA_49364",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030277647.4.6",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","DUFS1-like_stringtie_mRNA_5604",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_28688",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030277647.4.76",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","DUFS1-like_stringtie_mRNA_37032",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","DUFS1-like_stringtie_mRNA_11004",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","DUFS1-like_stringtie_mRNA_48833",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","DUFS1-like_stringtie_mRNA_15899",NA,NA
"Heart","OG_0014182",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","DUFS1-like_stringtie_mRNA_25176",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_046900076.1.43",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_030282958.4.27",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","Slc25a20-like_stringtie_mRNA_8677",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_030282958.4.2",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","SLC25A20-like_stringtie_mRNA_45874",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_030282958.4.8",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_25235",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","stringtie_mRNA_17878",NA,NA
"Heart","OG_0014224",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","Slc25a20-like_stringtie_mRNA_50394",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","Slc25a29-like_stringtie_mRNA_5407",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","Slc25a29-like_stringtie_mRNA_42199",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_002200569.7.38",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","Slc25a29-like_stringtie_mRNA_13796",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_002200569.7.250",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Slc25a29-like_stringtie_mRNA_32162",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Slc25a29-like_stringtie_mRNA_56095",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_002200569.7.23",NA,NA
"Heart","OG_0014225",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_002200569.7.248",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","cbp3-like_stringtie_mRNA_38223",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_28915",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","CBP3-like_stringtie_mRNA_18135",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_002196870.6.645",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","CBP3-like_stringtie_mRNA_38762",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","CBP3-like_stringtie_mRNA_43434",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","CBP3-like_stringtie_mRNA_54733",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","CBP3-like_stringtie_mRNA_7974",NA,NA
"Heart","OG_0014321",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","CBP3-like_stringtie_mRNA_36939",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","MAEA-like_stringtie_mRNA_55455",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_012573550.5.30",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012573555.5.34",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","MAEA-like_stringtie_mRNA_22764",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_012573550.5.1990",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_012573550.5.13",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","MAEA-like_stringtie_mRNA_33582",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","MAEA-like_stringtie_mRNA_38950",NA,NA
"Heart","OG_0014402",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","MAEA-like_stringtie_mRNA_17611",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Pla2g12a-like_stringtie_mRNA_22546",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001389517.2.217",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002195080.6.28",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","PLA2G12A-like_stringtie_mRNA_3223",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002195080.6.292",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002195080.6.62",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002195080.6.42",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Pla2g12a-like_stringtie_mRNA_28096",NA,NA
"Heart","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Pla2g12a-like_stringtie_mRNA_54983",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","POLR1E-like_stringtie_mRNA_43199",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_030257921.4.123",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_424416.8.713",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_030257921.4.309",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","POLR1E-like_stringtie_mRNA_9520",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","POLR1E-like_stringtie_mRNA_34983",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","POLR1E-like_stringtie_mRNA_24462",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_424416.8.195",NA,NA
"Heart","OG_0014540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","POLR1E-like_stringtie_mRNA_35855",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","UBAC1-like_stringtie_mRNA_853",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","UBAC1-like_stringtie_mRNA_584",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","UBAC1-like_stringtie_mRNA_2585",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_002187944.7.9",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","UBAC1-like_stringtie_mRNA_41970",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","XM_030286368.4.51",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","UBAC1-like_stringtie_mRNA_60013",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_002187944.7.24",NA,NA
"Heart","OG_0014545",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","UBAC1-like_stringtie_mRNA_40057",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_040652018.2.173",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_040652018.2.259",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_7250",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_072918072.1.533",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","THY1-like_stringtie_mRNA_9935",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","THY1-like_stringtie_mRNA_19331",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","XM_072918072.1.686",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","XM_072918073.1.68",NA,NA
"Heart","OG_0014656",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","THY1-like_stringtie_mRNA_42240",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_50541",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","MAML2-like_stringtie_mRNA_9331",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","MAML2-like_stringtie_mRNA_42947",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","MAML2-like_stringtie_mRNA_4151",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","MAML2-like_stringtie_mRNA_27544",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","MAML2-like_stringtie_mRNA_21639",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","Ccdc82-like_stringtie_mRNA_15893",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","MAML2-like_stringtie_mRNA_11470",NA,NA
"Heart","OG_0014659",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","MAML2-like_stringtie_mRNA_39675",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_415165.8.50",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","CCDC63-like_stringtie_mRNA_47877",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_015275577.4.21",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_415165.8.9",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_015275577.4.2243",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","CCDC63-like_stringtie_mRNA_25502",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_041719418.2.380",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_415165.8.26",NA,NA
"Heart","OG_0014735",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_42887",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_46083",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","CHMP1B-like_stringtie_mRNA_12386",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","CHMP1B-like_stringtie_mRNA_4294",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030272459.4.521",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030272459.4.2493",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","CHMP1B-like_stringtie_mRNA_2906",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","CHMP1B-like_stringtie_mRNA_35010",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CHMP1B-like_stringtie_mRNA_40869",NA,NA
"Heart","OG_0014751",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030272459.4.288",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_002197447.6.133",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","RPA1-like_stringtie_mRNA_25369",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_002197447.6.207",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_002197447.6.166",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","RPA1-like_stringtie_mRNA_41139",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","RPA1-like_stringtie_mRNA_12132",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_002197447.6.730",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_002197447.6.86",NA,NA
"Heart","OG_0014762",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","XM_002197447.6.443",NA,NA
