"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","XM_030290349.4.42","XM_030290349.4",NA,"TAF3"
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","XM_046942509.1.48","XM_046942509.1","TAF3",NA
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","TAF3-like_stringtie_mRNA_28544","TAF3-like_stringtie_mRNA_28544",NA,NA
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","TAF3-like_stringtie_mRNA_18202","TAF3-like_stringtie_mRNA_18202",NA,NA
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","TAF3-like_stringtie_mRNA_47369","TAF3-like_stringtie_mRNA_47369",NA,NA
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","TAF3-like_stringtie_mRNA_18363","TAF3-like_stringtie_mRNA_18363",NA,NA
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","TAF3-like_stringtie_mRNA_37854","TAF3-like_stringtie_mRNA_37854",NA,NA
"Kidney","OG_0012636",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","TAF3-like_stringtie_mRNA_40222","TAF3-like_stringtie_mRNA_40222",NA,NA
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","HECA-like_stringtie_mRNA_57590","HECA-like_stringtie_mRNA_57590",NA,NA
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","HECA-like_stringtie_mRNA_36640","HECA-like_stringtie_mRNA_36640",NA,NA
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","HECA-like_stringtie_mRNA_16107","HECA-like_stringtie_mRNA_16107",NA,NA
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","HECA-like_stringtie_mRNA_42404","HECA-like_stringtie_mRNA_42404",NA,NA
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","XM_030268111.4.61","XM_030268111.4",NA,"HECA"
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","HECA-like_stringtie_mRNA_4585","HECA-like_stringtie_mRNA_4585",NA,NA
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","stringtie_mRNA_59463","stringtie_mRNA_59463",NA,NA
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","HECA-like_stringtie_mRNA_19044","HECA-like_stringtie_mRNA_19044",NA,NA
"Kidney","OG_0012639",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","HECA-like_stringtie_mRNA_44052","HECA-like_stringtie_mRNA_44052",NA,NA
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","tmem14c-like_stringtie_mRNA_60400","tmem14c-like_stringtie_mRNA_60400",NA,NA
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","XM_030267335.4.134","XM_030267335.4",NA,"TMEM14A"
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","XM_015284918.4.86","XM_015284918.4","TMEM14A",NA
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","XM_015284918.4.144","XM_015284918.4","TMEM14A",NA
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","Tmem14a-like_stringtie_mRNA_35856","Tmem14a-like_stringtie_mRNA_35856",NA,NA
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","Tmem14a-like_stringtie_mRNA_36804","Tmem14a-like_stringtie_mRNA_36804",NA,NA
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","Tmem14a-like_stringtie_mRNA_34317","Tmem14a-like_stringtie_mRNA_34317",NA,NA
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","Tmem14a-like_stringtie_mRNA_9302","Tmem14a-like_stringtie_mRNA_9302",NA,NA
"Kidney","OG_0012694",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","Tmem14a-like_stringtie_mRNA_29369","Tmem14a-like_stringtie_mRNA_29369",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","tmem14c-like_stringtie_mRNA_9916","tmem14c-like_stringtie_mRNA_9916",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","tmem14c-like_stringtie_mRNA_43647","tmem14c-like_stringtie_mRNA_43647",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","tmem14c-like_stringtie_mRNA_8198","tmem14c-like_stringtie_mRNA_8198",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_11771","stringtie_mRNA_11771",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","tmem14c-like_stringtie_mRNA_2294","tmem14c-like_stringtie_mRNA_2294",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","tmem14c-like_stringtie_mRNA_33383","tmem14c-like_stringtie_mRNA_33383",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","tmem14c-like_stringtie_mRNA_49151","tmem14c-like_stringtie_mRNA_49151",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","tmem14c-like_stringtie_mRNA_41511","tmem14c-like_stringtie_mRNA_41511",NA,NA
"Kidney","OG_0012695",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","tmem14c-like_stringtie_mRNA_55217","tmem14c-like_stringtie_mRNA_55217",NA,NA
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","drySqu","NM_001245807.2.123","NM_001245807.2",NA,"LOC100190710"
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCan","tmem14c-like_stringtie_mRNA_43579","tmem14c-like_stringtie_mRNA_43579",NA,NA
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakCri","NM_001245807.2.20","NM_001245807.2",NA,"LOC100190710"
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","sakLuc","Tmem14c-like_stringtie_mRNA_24111","Tmem14c-like_stringtie_mRNA_24111",NA,NA
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaAtr","Tmem14c-like_stringtie_mRNA_35832","Tmem14c-like_stringtie_mRNA_35832",NA,NA
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaBer","Tmem14c-like_stringtie_mRNA_33328","Tmem14c-like_stringtie_mRNA_33328",NA,NA
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaCae","NM_001245807.2.29","NM_001245807.2",NA,"LOC100190710"
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaDol","NM_001245807.2.35","NM_001245807.2",NA,"LOC100190710"
"Kidney","OG_0012696",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","thaRuf","tmem14c-like_stringtie_mRNA_10181","tmem14c-like_stringtie_mRNA_10181",NA,NA
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","AADAT-like_stringtie_mRNA_47624","AADAT-like_stringtie_mRNA_47624",NA,NA
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","AADAT-like_stringtie_mRNA_28919","AADAT-like_stringtie_mRNA_28919",NA,NA
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","AADAT-like_stringtie_mRNA_59425","AADAT-like_stringtie_mRNA_59425",NA,NA
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_072928382.1.57","XM_072928382.1",NA,"AADAT"
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_046940715.1.1496","XM_046940715.1","AADAT",NA
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_015285387.4.137","XM_015285387.4","AADAT",NA
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","AADAT-like_stringtie_mRNA_45375","AADAT-like_stringtie_mRNA_45375",NA,NA
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_046940715.1.45","XM_046940715.1","AADAT",NA
"Kidney","OG_0012699",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","AADAT-like_stringtie_mRNA_34476","AADAT-like_stringtie_mRNA_34476",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","stringtie_mRNA_4185","stringtie_mRNA_4185",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","PSD-like_stringtie_mRNA_22121","PSD-like_stringtie_mRNA_22121",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","stringtie_mRNA_58491","stringtie_mRNA_58491",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","PSD-like_stringtie_mRNA_18024","PSD-like_stringtie_mRNA_18024",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","PSD-like_stringtie_mRNA_13438","PSD-like_stringtie_mRNA_13438",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","PSD-like_stringtie_mRNA_38746","PSD-like_stringtie_mRNA_38746",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","PSD-like_stringtie_mRNA_46881","PSD-like_stringtie_mRNA_46881",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","PSD-like_stringtie_mRNA_6005","PSD-like_stringtie_mRNA_6005",NA,NA
"Kidney","OG_0012740",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","PSD-like_stringtie_mRNA_8823","PSD-like_stringtie_mRNA_8823",NA,NA
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","SIAH1-like_stringtie_mRNA_42164","SIAH1-like_stringtie_mRNA_42164",NA,NA
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","SIAH1-like_stringtie_mRNA_16831","SIAH1-like_stringtie_mRNA_16831",NA,NA
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_012571107.5.189","XM_012571107.5",NA,"SIAH1"
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_012571107.5.84","XM_012571107.5",NA,"SIAH1"
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_012571107.5.4129","XM_012571107.5",NA,"SIAH1"
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_046899712.1.26","XM_046899712.1","SIAH1",NA
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_046899712.1.11","XM_046899712.1","SIAH1",NA
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","SIAH1-like_stringtie_mRNA_22935","SIAH1-like_stringtie_mRNA_22935",NA,NA
"Kidney","OG_0012781",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_012571107.5.120","XM_012571107.5",NA,"SIAH1"
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","NM_001245169.1.203","NM_001245169.1",NA,"FABP3"
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","NM_001245169.1.466","NM_001245169.1",NA,"FABP3"
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","NM_001245169.1.712","NM_001245169.1",NA,"FABP3"
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","FABP3-like_stringtie_mRNA_29811","FABP3-like_stringtie_mRNA_29811",NA,NA
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","FABP3-like_stringtie_mRNA_9950","FABP3-like_stringtie_mRNA_9950",NA,NA
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","NM_001245169.1.995","NM_001245169.1",NA,"FABP3"
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","FABP3-like_stringtie_mRNA_32939","FABP3-like_stringtie_mRNA_32939",NA,NA
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","NM_001245169.1.90","NM_001245169.1",NA,"FABP3"
"Kidney","OG_0012795",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","NM_001245169.1.1678","NM_001245169.1",NA,"FABP3"
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","stringtie_mRNA_52530","stringtie_mRNA_52530",NA,NA
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","Vwc2l-like_stringtie_mRNA_13411","Vwc2l-like_stringtie_mRNA_13411",NA,NA
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","XM_032749564.3.215","XM_032749564.3",NA,"VWC2L"
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","XM_032749564.3.266","XM_032749564.3",NA,"VWC2L"
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","Vwc2l-like_stringtie_mRNA_26247","Vwc2l-like_stringtie_mRNA_26247",NA,NA
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","Vwc2l-like_stringtie_mRNA_20155","Vwc2l-like_stringtie_mRNA_20155",NA,NA
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_002189585.6.351","XM_002189585.6",NA,"VWC2L"
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","stringtie_mRNA_27071","stringtie_mRNA_27071",NA,NA
"Kidney","OG_0012810",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","Vwc2l-like_stringtie_mRNA_38134","Vwc2l-like_stringtie_mRNA_38134",NA,NA
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030279771.4.7","XM_030279771.4",NA,"TMEM121"
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","stringtie_mRNA_15941","stringtie_mRNA_15941",NA,NA
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030279771.4.195","XM_030279771.4",NA,"TMEM121"
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","TMEM121-like_stringtie_mRNA_43456","TMEM121-like_stringtie_mRNA_43456",NA,NA
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","TMEM121-like_stringtie_mRNA_39714","TMEM121-like_stringtie_mRNA_39714",NA,NA
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_030279771.4.22","XM_030279771.4",NA,"TMEM121"
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","stringtie_mRNA_26809","stringtie_mRNA_26809",NA,NA
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","stringtie_mRNA_3369","stringtie_mRNA_3369",NA,NA
"Kidney","OG_0012845",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_030279771.4.269","XM_030279771.4",NA,"TMEM121"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","XM_072924505.1.38","XM_072924505.1",NA,"RALBP1"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","XM_072924505.1.9","XM_072924505.1",NA,"RALBP1"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","XM_030265984.3.27","XM_030265984.3",NA,"RALBP1"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","XM_072924505.1.173","XM_072924505.1",NA,"RALBP1"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","XM_030265984.3.1074","XM_030265984.3",NA,"RALBP1"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","XM_030265984.3.1","XM_030265984.3",NA,"RALBP1"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","XM_072924505.1.160","XM_072924505.1",NA,"RALBP1"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","XM_030265984.3.1","XM_030265984.3",NA,"RALBP1"
"Kidney","OG_0012858",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","XM_072924505.1.164","XM_072924505.1",NA,"RALBP1"
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","drySqu","NM_001031575.2.31","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCan","NM_001031575.2.9","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakCri","NM_001031575.2.17","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","sakLuc","NM_001031575.2.163","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaAtr","NM_001031575.2.1092","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaBer","NM_001031575.2.1","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaCae","NM_001031575.2.154","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaDol","NM_001031575.2.1","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012859",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","thaRuf","NM_001031575.2.155","NM_001031575.2","RALBP1",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_046941013.1.55","XM_046941013.1","MRPS9",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","NM_001277757.2.35","NM_001277757.2","MRPS9",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","NM_001277758.2.106","NM_001277758.2","MRPS9",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","NM_001277758.2.34","NM_001277758.2","MRPS9",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","NM_001277758.2.9","NM_001277758.2","MRPS9",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_046941013.1.29","XM_046941013.1","MRPS9",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","NM_001277757.2.85","NM_001277757.2","MRPS9",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_040699180.2.21","XM_040699180.2","MRPS9",NA
"Kidney","OG_0012867",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","NM_001277758.2.15","NM_001277758.2","MRPS9",NA
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","WDR3-like_stringtie_mRNA_48040","WDR3-like_stringtie_mRNA_48040",NA,NA
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_032747008.3.185","XM_032747008.3",NA,"WDR3"
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030266661.4.141","XM_030266661.4",NA,"WDR3"
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_032747008.3.21","XM_032747008.3",NA,"WDR3"
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_032747008.3.651","XM_032747008.3",NA,"WDR3"
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","WDR3-like_stringtie_mRNA_27030","WDR3-like_stringtie_mRNA_27030",NA,NA
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_030266661.4.135","XM_030266661.4",NA,"WDR3"
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","WDR3-like_stringtie_mRNA_12054","WDR3-like_stringtie_mRNA_12054",NA,NA
"Kidney","OG_0012898",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","WDR3-like_stringtie_mRNA_62797","WDR3-like_stringtie_mRNA_62797",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","VWA8-like_stringtie_mRNA_57530","VWA8-like_stringtie_mRNA_57530",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","VWA8-like_stringtie_mRNA_51249","VWA8-like_stringtie_mRNA_51249",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","VWA8-like_stringtie_mRNA_18720","VWA8-like_stringtie_mRNA_18720",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","VWA8-like_stringtie_mRNA_3365","VWA8-like_stringtie_mRNA_3365",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","VWA8-like_stringtie_mRNA_24448","VWA8-like_stringtie_mRNA_24448",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","VWA8-like_stringtie_mRNA_9904","VWA8-like_stringtie_mRNA_9904",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","VWA8-like_stringtie_mRNA_30280","VWA8-like_stringtie_mRNA_30280",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","VWA8-like_stringtie_mRNA_10840","VWA8-like_stringtie_mRNA_10840",NA,NA
"Kidney","OG_0012899",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","VWA8-like_stringtie_mRNA_1031","VWA8-like_stringtie_mRNA_1031",NA,NA
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","Slc35e2a-like_stringtie_mRNA_13276","Slc35e2a-like_stringtie_mRNA_13276",NA,NA
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","Cdk11b-like_stringtie_mRNA_24282","Cdk11b-like_stringtie_mRNA_24282",NA,NA
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","Slc35e2a-like_stringtie_mRNA_48237","Slc35e2a-like_stringtie_mRNA_48237",NA,NA
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakLuc","Slc35e2a-like_stringtie_mRNA_34498","Slc35e2a-like_stringtie_mRNA_34498",NA,NA
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaAtr","XM_072917362.1.-1_2","XM_072917362.1",NA,"SLC35E2B"
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaBer","Slc35e2a-like_stringtie_mRNA_22877","Slc35e2a-like_stringtie_mRNA_22877",NA,NA
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaCae","Slc35e2a-like_stringtie_mRNA_28198","Slc35e2a-like_stringtie_mRNA_28198",NA,NA
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaDol","Slc35e2a-like_stringtie_mRNA_29996","Slc35e2a-like_stringtie_mRNA_29996",NA,NA
"Kidney","OG_0012927",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","thaRuf","Slc35e2a-like_stringtie_mRNA_30212","Slc35e2a-like_stringtie_mRNA_30212",NA,NA
"Kidney","OG_0012930",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","drySqu","ada2-like_stringtie_mRNA_26833","ada2-like_stringtie_mRNA_26833",NA,NA
"Kidney","OG_0012930",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCan","ada2-like_stringtie_mRNA_15344","ada2-like_stringtie_mRNA_15344",NA,NA
"Kidney","OG_0012930",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","sakCri","ada2-like_stringtie_mRNA_39059","ada2-like_stringtie_mRNA_39059",NA,NA
