"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Liver","OG_0016304",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002189547.7.13"
"Liver","OG_0016304",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_072924420.1.12150"
"Liver","OG_0016304",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002189547.7.18"
"Liver","OG_0016304",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","CCDC127-like_stringtie_mRNA_60474"
"Liver","OG_0016304",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","CCDC127-like_stringtie_mRNA_12523"
"Liver","OG_0016304",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","CCDC127-like_stringtie_mRNA_2020"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","IKZF5-like_stringtie_mRNA_32537"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","IKZF5-like_stringtie_mRNA_32437"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","IKZF5-like_stringtie_mRNA_39661"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_012574693.5.179"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Pstk-like_stringtie_mRNA_46913"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_012574693.5.29"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","stringtie_mRNA_63625"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Pstk-like_stringtie_mRNA_5104"
"Liver","OG_0016317",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Pstk-like_stringtie_mRNA_57059"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_002190895.6.10"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","HBEGF-like_stringtie_mRNA_3604"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","HBEGF-like_stringtie_mRNA_51303"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_002190895.6.104"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002190895.6.3360"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","HBEGF-like_stringtie_mRNA_5216"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","HBEGF-like_stringtie_mRNA_25583"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","HBEGF-like_stringtie_mRNA_8609"
"Liver","OG_0016467",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","HBEGF-like_stringtie_mRNA_7271"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","IFI35-like_stringtie_mRNA_59965"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030256378.4.194"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","IFI35-like_stringtie_mRNA_47840"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030256378.4.203"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_418132.8.2003"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030256378.4.256"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_418132.8.640"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030256378.4.83"
"Liver","OG_0016513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_418132.8.1004"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","NM_001136569.1.32"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_001277853.3.569"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_001136569.1.90"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","NM_001277853.3.721"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","px1-like_stringtie_mRNA_21623"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","px1-like_stringtie_mRNA_46737"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","NM_001136569.1.114"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","px1-like_stringtie_mRNA_17514"
"Liver","OG_0016550",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","NM_001136569.1.103"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","NM_001348561.1.302"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","NM_001348561.1.376"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","NM_001348561.1.385"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","NM_001348561.1.527"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","PX4-like_stringtie_mRNA_45777"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","NM_001348561.1.282"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","NM_001348561.1.2770"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","NM_001348561.1.162"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","NM_001348561.1.1380"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_040656323.2.174"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","UGCG-like_stringtie_mRNA_7751"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","UGCG-like_stringtie_mRNA_36558"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Ugcg-like_stringtie_mRNA_42618"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","UGCG-like_stringtie_mRNA_35572"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002188455.7.49"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002188455.7.272"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Ugcg-like_stringtie_mRNA_6631"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","UGCG-like_stringtie_mRNA_49283"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","CITED3-like_stringtie_mRNA_11629"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_004174380.6.250"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_004174380.6.288"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","CITED3-like_stringtie_mRNA_29852"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_28058"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","CITED3-like_stringtie_mRNA_26624"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_004174380.6.496"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_004174380.6.90"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_004174380.6.654"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072929118.1.27"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","C1GALT1C1-like_stringtie_mRNA_61373"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_072929118.1.16"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","C1GALT1C1-like_stringtie_mRNA_37137"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_015278296.4.1205"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_072929118.1.86"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","C1GALT1C1-like_stringtie_mRNA_61643"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","C1GALT1C1-like_stringtie_mRNA_40520"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","C1GALT1C1-like_stringtie_mRNA_54454"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","LUD1-like_stringtie_mRNA_14361"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030275835.4.1"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030275835.4.52"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","LUD1-like_stringtie_mRNA_31535"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_046942792.1.605"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","LUD1-like_stringtie_mRNA_39145"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_046942792.1.5"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_046942792.1.65"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_046942792.1.89"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Psat1-like_stringtie_mRNA_22261"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_002186795.6.260"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Psat1-like_stringtie_mRNA_5583"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Psat1-like_stringtie_mRNA_3847"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Psat1-like_stringtie_mRNA_22862"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Psat1-like_stringtie_mRNA_94"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Psat1-like_stringtie_mRNA_6291"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002186795.6.37"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_040656427.2.329"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_39705"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_204115.3.683"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_204115.3.808"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","Tnfrsf10b-like_stringtie_mRNA_1112"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_12062"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","TNFRSF10B-like_stringtie_mRNA_45426"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_6885"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030290037.4.128"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Tnfrsf10b-like_stringtie_mRNA_14223"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_012575308.4.35"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","sepp1b-like_stringtie_mRNA_8507"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012575308.4.13"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_14308"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","sepp1b-like_stringtie_mRNA_2652"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","sepp1b-like_stringtie_mRNA_24504"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","sepp1b-like_stringtie_mRNA_53739"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","sepp1b-like_stringtie_mRNA_4225"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","sepp1b-like_stringtie_mRNA_38835"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Aagab-like_stringtie_mRNA_6197"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030281776.4.49"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001271528.2.79"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","AAGAB-like_stringtie_mRNA_4970"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030281776.4.-1_5"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030281776.4.134"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030281776.4.-1"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","NM_001271528.2.12"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","AAGAB-like_stringtie_mRNA_28150"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_41131"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","SIGIRR-like_stringtie_mRNA_68531"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Sigirr-like_stringtie_mRNA_59185"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","SIGIRR-like_stringtie_mRNA_41918"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_46210"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_13746"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_6819"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","SIGIRR-like_stringtie_mRNA_34306"
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","SIGIRR-like_stringtie_mRNA_34236"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","FTH1-like_stringtie_mRNA_10442"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","FTL-like_stringtie_mRNA_44095"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_204383.2.14"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","NM_204383.2.33"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","FTL-like_stringtie_mRNA_38244"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_204383.2.34"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_072929702.1.62"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002197814.7.4"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_002197814.7.19"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030283044.4.228"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","THUMPD3-like_stringtie_mRNA_21272"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","THUMPD3-like_stringtie_mRNA_43035"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","THUMPD3-like_stringtie_mRNA_15139"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","THUMPD3-like_stringtie_mRNA_19418"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","THUMPD3-like_stringtie_mRNA_35166"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","THUMPD3-like_stringtie_mRNA_29591"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030283045.4.16"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030283045.4.581"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030273686.4.293"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030273686.4.357"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030273686.4.371"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030273686.4.430"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","DTX4-like_stringtie_mRNA_48486"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030273686.4.322"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030273686.4.1227"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030273686.4.164"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","MPEG1-like_stringtie_mRNA_49229"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","C15orf62-like_stringtie_mRNA_41077"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","C15orf62-like_stringtie_mRNA_68571"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012574320.5.371"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_41948"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_012574320.5.3610"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","C15orf62-like_stringtie_mRNA_13775"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_012574320.5.992"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_012574320.5.397"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","C15orf62-like_stringtie_mRNA_34200"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Mrpl2-like_stringtie_mRNA_16653"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","MRPL2-like_stringtie_mRNA_40764"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001245740.2.301"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Mrpl2-like_stringtie_mRNA_24313"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Mrpl2-like_stringtie_mRNA_15549"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_001245740.2.182"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","NM_001245740.2.724"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Mrpl2-like_stringtie_mRNA_41745"
