"Tissue","OG","n_pairs","Pairs","species","gene_id","transcript_root","galGal_geneID","taeGut_geneID"
"Liver","OG_0016551",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","NM_001348561.1.1380","NM_001348561.1",NA,"GPX4"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_040656323.2.174","XM_040656323.2","UGCG",NA
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","UGCG-like_stringtie_mRNA_7751","UGCG-like_stringtie_mRNA_7751",NA,NA
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","UGCG-like_stringtie_mRNA_36558","UGCG-like_stringtie_mRNA_36558",NA,NA
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Ugcg-like_stringtie_mRNA_42618","Ugcg-like_stringtie_mRNA_42618",NA,NA
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","UGCG-like_stringtie_mRNA_35572","UGCG-like_stringtie_mRNA_35572",NA,NA
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002188455.7.49","XM_002188455.7",NA,"UGCG"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002188455.7.272","XM_002188455.7",NA,"UGCG"
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Ugcg-like_stringtie_mRNA_6631","Ugcg-like_stringtie_mRNA_6631",NA,NA
"Liver","OG_0016563",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","UGCG-like_stringtie_mRNA_49283","UGCG-like_stringtie_mRNA_49283",NA,NA
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","CITED3-like_stringtie_mRNA_11629","CITED3-like_stringtie_mRNA_11629",NA,NA
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_004174380.6.250","XM_004174380.6",NA,"CITED4"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_004174380.6.288","XM_004174380.6",NA,"CITED4"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","CITED3-like_stringtie_mRNA_29852","CITED3-like_stringtie_mRNA_29852",NA,NA
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_28058","stringtie_mRNA_28058",NA,NA
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","CITED3-like_stringtie_mRNA_26624","CITED3-like_stringtie_mRNA_26624",NA,NA
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_004174380.6.496","XM_004174380.6",NA,"CITED4"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_004174380.6.90","XM_004174380.6",NA,"CITED4"
"Liver","OG_0016722",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_004174380.6.654","XM_004174380.6",NA,"CITED4"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072929118.1.27","XM_072929118.1",NA,"C1GALT1C1"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","C1GALT1C1-like_stringtie_mRNA_61373","C1GALT1C1-like_stringtie_mRNA_61373",NA,NA
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_072929118.1.16","XM_072929118.1",NA,"C1GALT1C1"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","C1GALT1C1-like_stringtie_mRNA_37137","C1GALT1C1-like_stringtie_mRNA_37137",NA,NA
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","XM_015278296.4.1205","XM_015278296.4","C1GALT1C1",NA
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_072929118.1.86","XM_072929118.1",NA,"C1GALT1C1"
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","C1GALT1C1-like_stringtie_mRNA_61643","C1GALT1C1-like_stringtie_mRNA_61643",NA,NA
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","C1GALT1C1-like_stringtie_mRNA_40520","C1GALT1C1-like_stringtie_mRNA_40520",NA,NA
"Liver","OG_0016754",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","C1GALT1C1-like_stringtie_mRNA_54454","C1GALT1C1-like_stringtie_mRNA_54454",NA,NA
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","LUD1-like_stringtie_mRNA_14361","LUD1-like_stringtie_mRNA_14361",NA,NA
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030275835.4.1","XM_030275835.4",NA,"GLUD1"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030275835.4.52","XM_030275835.4",NA,"GLUD1"
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","LUD1-like_stringtie_mRNA_31535","LUD1-like_stringtie_mRNA_31535",NA,NA
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_046942792.1.605","XM_046942792.1","GLUD2",NA
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","LUD1-like_stringtie_mRNA_39145","LUD1-like_stringtie_mRNA_39145",NA,NA
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_046942792.1.5","XM_046942792.1","GLUD2",NA
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_046942792.1.65","XM_046942792.1","GLUD2",NA
"Liver","OG_0016833",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_046942792.1.89","XM_046942792.1","GLUD2",NA
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Psat1-like_stringtie_mRNA_22261","Psat1-like_stringtie_mRNA_22261",NA,NA
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_002186795.6.260","XM_002186795.6",NA,"PSAT1"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Psat1-like_stringtie_mRNA_5583","Psat1-like_stringtie_mRNA_5583",NA,NA
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Psat1-like_stringtie_mRNA_3847","Psat1-like_stringtie_mRNA_3847",NA,NA
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Psat1-like_stringtie_mRNA_22862","Psat1-like_stringtie_mRNA_22862",NA,NA
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","Psat1-like_stringtie_mRNA_94","Psat1-like_stringtie_mRNA_94",NA,NA
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","Psat1-like_stringtie_mRNA_6291","Psat1-like_stringtie_mRNA_6291",NA,NA
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002186795.6.37","XM_002186795.6",NA,"PSAT1"
"Liver","OG_0016858",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_040656427.2.329","XM_040656427.2","PSAT1",NA
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_39705","stringtie_mRNA_39705",NA,NA
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","NM_204115.3.683","NM_204115.3","TNFRSF10B",NA
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","NM_204115.3.808","NM_204115.3","TNFRSF10B",NA
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","Tnfrsf10b-like_stringtie_mRNA_1112","Tnfrsf10b-like_stringtie_mRNA_1112",NA,NA
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_12062","stringtie_mRNA_12062",NA,NA
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","TNFRSF10B-like_stringtie_mRNA_45426","TNFRSF10B-like_stringtie_mRNA_45426",NA,NA
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_6885","stringtie_mRNA_6885",NA,NA
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030290037.4.128","XM_030290037.4",NA,"LOC115498199"
"Liver","OG_0016909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","Tnfrsf10b-like_stringtie_mRNA_14223","Tnfrsf10b-like_stringtie_mRNA_14223",NA,NA
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_012575308.4.35","XM_012575308.4",NA,"LOC101233925"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","sepp1b-like_stringtie_mRNA_8507","sepp1b-like_stringtie_mRNA_8507",NA,NA
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012575308.4.13","XM_012575308.4",NA,"LOC101233925"
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_14308","stringtie_mRNA_14308",NA,NA
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","sepp1b-like_stringtie_mRNA_2652","sepp1b-like_stringtie_mRNA_2652",NA,NA
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","sepp1b-like_stringtie_mRNA_24504","sepp1b-like_stringtie_mRNA_24504",NA,NA
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","sepp1b-like_stringtie_mRNA_53739","sepp1b-like_stringtie_mRNA_53739",NA,NA
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","sepp1b-like_stringtie_mRNA_4225","sepp1b-like_stringtie_mRNA_4225",NA,NA
"Liver","OG_0016947",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","sepp1b-like_stringtie_mRNA_38835","sepp1b-like_stringtie_mRNA_38835",NA,NA
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Aagab-like_stringtie_mRNA_6197","Aagab-like_stringtie_mRNA_6197",NA,NA
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030281776.4.49","XM_030281776.4",NA,"AAGAB"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001271528.2.79","NM_001271528.2","AAGAB",NA
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","AAGAB-like_stringtie_mRNA_4970","AAGAB-like_stringtie_mRNA_4970",NA,NA
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030281776.4.-1_5","XM_030281776.4",NA,"AAGAB"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030281776.4.134","XM_030281776.4",NA,"AAGAB"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030281776.4.-1","XM_030281776.4",NA,"AAGAB"
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","NM_001271528.2.12","NM_001271528.2","AAGAB",NA
"Liver","OG_0016988",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","AAGAB-like_stringtie_mRNA_28150","AAGAB-like_stringtie_mRNA_28150",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_41131","stringtie_mRNA_41131",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","SIGIRR-like_stringtie_mRNA_68531","SIGIRR-like_stringtie_mRNA_68531",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","Sigirr-like_stringtie_mRNA_59185","Sigirr-like_stringtie_mRNA_59185",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","SIGIRR-like_stringtie_mRNA_41918","SIGIRR-like_stringtie_mRNA_41918",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","stringtie_mRNA_46210","stringtie_mRNA_46210",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","stringtie_mRNA_13746","stringtie_mRNA_13746",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_6819","stringtie_mRNA_6819",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","SIGIRR-like_stringtie_mRNA_34306","SIGIRR-like_stringtie_mRNA_34306",NA,NA
"Liver","OG_0017076",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","SIGIRR-like_stringtie_mRNA_34236","SIGIRR-like_stringtie_mRNA_34236",NA,NA
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","FTH1-like_stringtie_mRNA_10442","FTH1-like_stringtie_mRNA_10442",NA,NA
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","FTL-like_stringtie_mRNA_44095","FTL-like_stringtie_mRNA_44095",NA,NA
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_204383.2.14","NM_204383.2","FTL",NA
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","NM_204383.2.33","NM_204383.2","FTL",NA
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","FTL-like_stringtie_mRNA_38244","FTL-like_stringtie_mRNA_38244",NA,NA
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_204383.2.34","NM_204383.2","FTL",NA
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_072929702.1.62","XM_072929702.1",NA,"LOC100224825"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_002197814.7.4","XM_002197814.7",NA,"LOC100224825"
"Liver","OG_0017181",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_002197814.7.19","XM_002197814.7",NA,"LOC100224825"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030283044.4.228","XM_030283044.4",NA,"THUMPD3"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","THUMPD3-like_stringtie_mRNA_21272","THUMPD3-like_stringtie_mRNA_21272",NA,NA
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","THUMPD3-like_stringtie_mRNA_43035","THUMPD3-like_stringtie_mRNA_43035",NA,NA
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","THUMPD3-like_stringtie_mRNA_15139","THUMPD3-like_stringtie_mRNA_15139",NA,NA
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","THUMPD3-like_stringtie_mRNA_19418","THUMPD3-like_stringtie_mRNA_19418",NA,NA
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","THUMPD3-like_stringtie_mRNA_35166","THUMPD3-like_stringtie_mRNA_35166",NA,NA
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","THUMPD3-like_stringtie_mRNA_29591","THUMPD3-like_stringtie_mRNA_29591",NA,NA
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030283045.4.16","XM_030283045.4",NA,"THUMPD3"
"Liver","OG_0017253",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030283045.4.581","XM_030283045.4",NA,"THUMPD3"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_030273686.4.293","XM_030273686.4",NA,"MPEG1"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030273686.4.357","XM_030273686.4",NA,"MPEG1"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_030273686.4.371","XM_030273686.4",NA,"MPEG1"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030273686.4.430","XM_030273686.4",NA,"MPEG1"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","DTX4-like_stringtie_mRNA_48486","DTX4-like_stringtie_mRNA_48486",NA,NA
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_030273686.4.322","XM_030273686.4",NA,"MPEG1"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","XM_030273686.4.1227","XM_030273686.4",NA,"MPEG1"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_030273686.4.164","XM_030273686.4",NA,"MPEG1"
"Liver","OG_0017284",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","MPEG1-like_stringtie_mRNA_49229","MPEG1-like_stringtie_mRNA_49229",NA,NA
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","C15orf62-like_stringtie_mRNA_41077","C15orf62-like_stringtie_mRNA_41077",NA,NA
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","C15orf62-like_stringtie_mRNA_68571","C15orf62-like_stringtie_mRNA_68571",NA,NA
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_012574320.5.371","XM_012574320.5",NA,"C5H15orf62"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_41948","stringtie_mRNA_41948",NA,NA
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_012574320.5.3610","XM_012574320.5",NA,"C5H15orf62"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","C15orf62-like_stringtie_mRNA_13775","C15orf62-like_stringtie_mRNA_13775",NA,NA
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_012574320.5.992","XM_012574320.5",NA,"C5H15orf62"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_012574320.5.397","XM_012574320.5",NA,"C5H15orf62"
"Liver","OG_0017391",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","C15orf62-like_stringtie_mRNA_34200","C15orf62-like_stringtie_mRNA_34200",NA,NA
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Mrpl2-like_stringtie_mRNA_16653","Mrpl2-like_stringtie_mRNA_16653",NA,NA
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","MRPL2-like_stringtie_mRNA_40764","MRPL2-like_stringtie_mRNA_40764",NA,NA
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001245740.2.301","NM_001245740.2",NA,"MRPL2"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","Mrpl2-like_stringtie_mRNA_24313","Mrpl2-like_stringtie_mRNA_24313",NA,NA
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","Mrpl2-like_stringtie_mRNA_15549","Mrpl2-like_stringtie_mRNA_15549",NA,NA
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","NM_001245740.2.182","NM_001245740.2",NA,"MRPL2"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","NM_001245740.2.724","NM_001245740.2",NA,"MRPL2"
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Mrpl2-like_stringtie_mRNA_41745","Mrpl2-like_stringtie_mRNA_41745",NA,NA
"Liver","OG_0017503",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Mrpl2-like_stringtie_mRNA_35861","Mrpl2-like_stringtie_mRNA_35861",NA,NA
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","NM_001245822.1.269","NM_001245822.1",NA,"FKBP3"
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001245822.1.640","NM_001245822.1",NA,"FKBP3"
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_52195","stringtie_mRNA_52195",NA,NA
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_30823","stringtie_mRNA_30823",NA,NA
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","FKBP3-like_stringtie_mRNA_6502","FKBP3-like_stringtie_mRNA_6502",NA,NA
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","FKBP3-like_stringtie_mRNA_2048","FKBP3-like_stringtie_mRNA_2048",NA,NA
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","FKBP3-like_stringtie_mRNA_32893","FKBP3-like_stringtie_mRNA_32893",NA,NA
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","FKBP3-like_stringtie_mRNA_32603","FKBP3-like_stringtie_mRNA_32603",NA,NA
"Liver","OG_0017581",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","NM_001245822.1.2124","NM_001245822.1",NA,"FKBP3"
