"Tissue","OG","n_pairs","Pairs","species","gene_id"
"Muscle","OG_0014503",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","Cnot2-like_stringtie_mRNA_58101"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","Pla2g12a-like_stringtie_mRNA_22546"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001389517.2.217"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_002195080.6.28"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","PLA2G12A-like_stringtie_mRNA_3223"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_002195080.6.292"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_002195080.6.62"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_002195080.6.42"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","Pla2g12a-like_stringtie_mRNA_28096"
"Muscle","OG_0014516",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","Pla2g12a-like_stringtie_mRNA_54983"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","POLR1E-like_stringtie_mRNA_43199"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","XM_030257921.4.123"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","XM_424416.8.713"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_030257921.4.309"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","POLR1E-like_stringtie_mRNA_9520"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","POLR1E-like_stringtie_mRNA_34983"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","POLR1E-like_stringtie_mRNA_24462"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","XM_424416.8.195"
"Muscle","OG_0014540",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","POLR1E-like_stringtie_mRNA_35855"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030273929.4.15"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","XM_030273929.4.99"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","Prr33-like_stringtie_mRNA_27639"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","XM_030273929.4.102"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","Prr33-like_stringtie_mRNA_33484"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","XM_030273929.4.34"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_030273929.4.62"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_030273929.4.4"
"Muscle","OG_0014635",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","stringtie_mRNA_15800"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_46083"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","CHMP1B-like_stringtie_mRNA_12386"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","CHMP1B-like_stringtie_mRNA_4294"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","XM_030272459.4.521"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030272459.4.2493"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","CHMP1B-like_stringtie_mRNA_2906"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","CHMP1B-like_stringtie_mRNA_35010"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","CHMP1B-like_stringtie_mRNA_40869"
"Muscle","OG_0014751",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_030272459.4.288"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","dufs2-like_stringtie_mRNA_33107"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","dufs2-like_stringtie_mRNA_38666"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","dufs2-like_stringtie_mRNA_53093"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_032752892.3.2023"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","DUFS2-like_stringtie_mRNA_21788"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","dufs2-like_stringtie_mRNA_49103"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","dufs2-like_stringtie_mRNA_3125"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_032752892.3.2827"
"Muscle","OG_0014824",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_032752892.3.3715"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_030278333.4.6"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","RNF25-like_stringtie_mRNA_4751"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","XM_030278333.4.43"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_22301"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","RNF25-like_stringtie_mRNA_19468"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","Rnf25-like_stringtie_mRNA_27723"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","Rnf25-like_stringtie_mRNA_50814"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","Rnf25-like_stringtie_mRNA_16526"
"Muscle","OG_0014868",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","XM_030278333.4.1"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","ATF6-like_stringtie_mRNA_24584"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","ATF6-like_stringtie_mRNA_15769"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_030279797.4.195"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030279796.4.3"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","ATF6-like_stringtie_mRNA_1424"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_030279797.4.22"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","ATF6-like_stringtie_mRNA_26769"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","ATF6-like_stringtie_mRNA_3391"
"Muscle","OG_0015090",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","ATF6-like_stringtie_mRNA_61633"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","drySqu","XM_072928446.1.29"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCan","stringtie_mRNA_36200"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakCri","ASK1B-like_stringtie_mRNA_45295"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","sakLuc","stringtie_mRNA_32777"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaAtr","ASK1B-like_stringtie_mRNA_37438"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_19737"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaCae","XM_072928446.1.11"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaDol","XM_072928446.1.6"
"Muscle","OG_0015101",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","thaRuf","ASK1B-like_stringtie_mRNA_18242"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","stringtie_mRNA_61292"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","XM_030287003.4.16"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","stringtie_mRNA_24971"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_17763"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_030287003.4.419"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","MEGF9-like_stringtie_mRNA_12955"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030287003.4.96"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_015279589.3.22"
"Muscle","OG_0015303",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_015279589.3.77"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_072934177.1.19"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_030281305.4.15"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","XM_030281305.4.124"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_030281305.4.126"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","XM_072934180.1.119"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","XM_072934180.1.2"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","ZRSR2-like_stringtie_mRNA_51534"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","XM_030281305.4.3"
"Muscle","OG_0015355",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","ZRSR2-like_stringtie_mRNA_50567"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_002189351.5.326"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","stringtie_mRNA_12532"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","EDA2R-like_stringtie_mRNA_4902"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","stringtie_mRNA_4902"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","EDA2R-like_stringtie_mRNA_1841"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","EDA2R-like_stringtie_mRNA_2813"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","stringtie_mRNA_53484"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_002189351.5.41"
"Muscle","OG_0015464",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","stringtie_mRNA_23393"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_040700489.1.147"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","XM_012569340.5.219"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","MRPS35-like_stringtie_mRNA_58359"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","XM_040700489.1.362"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","NM_001278091.2.441"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","NM_001278092.2.104"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_040700489.1.223"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","NM_001278092.2.119"
"Muscle","OG_0015511",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","XM_040700489.1.154"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","drySqu","XM_041714198.2.881"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCan","TBRG4-like_stringtie_mRNA_21098"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakCri","TBRG4-like_stringtie_mRNA_46678"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","sakLuc","XM_041714198.2.337"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaAtr","XM_041714198.2.7397"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaBer","stringtie_mRNA_22993"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaCae","XM_041714198.2.1087"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaDol","TBRG4-like_stringtie_mRNA_35002"
"Muscle","OG_0015512",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","thaRuf","TBRG4-like_stringtie_mRNA_63179"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","XM_046902036.1.190"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCan","XM_030287470.4.115"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakCri","XM_046902037.1.49"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","sakLuc","PSMD12-like_stringtie_mRNA_24830"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaAtr","XM_030287470.4.1041"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaBer","XM_046902036.1.64"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaCae","PSMD12-like_stringtie_mRNA_22313"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaDol","XM_046902036.1.25"
"Muscle","OG_0015573",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","thaRuf","XM_046902036.1.758"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","LUM-like_stringtie_mRNA_28035"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","LUM-like_stringtie_mRNA_11889"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","XM_032746227.3.133"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_032746227.3.10"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","LUM-like_stringtie_mRNA_27562"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","LUM-like_stringtie_mRNA_48777"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_032746227.3.49"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_032746227.3.2"
"Muscle","OG_0015721",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_032746227.3.5"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","DUFS6-like_stringtie_mRNA_49569"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","NM_001245361.1.63"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","NM_001245361.1.40"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","DUFS6-like_stringtie_mRNA_7312"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","XM_046933103.1.80"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","XM_046933103.1.15"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_040695513.2.118"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","DUFS6-like_stringtie_mRNA_12507"
"Muscle","OG_0015860",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","DUFS6-like_stringtie_mRNA_2042"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","drySqu","XM_030270107.4.75"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCan","MSANTD4-like_stringtie_mRNA_24459"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakCri","MSANTD4-like_stringtie_mRNA_18783"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","sakLuc","MSANTD4-like_stringtie_mRNA_43789"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaAtr","MSANTD4-like_stringtie_mRNA_47588"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaBer","MSANTD4-like_stringtie_mRNA_30418"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaCae","MSANTD4-like_stringtie_mRNA_52325"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaDol","MSANTD4-like_stringtie_mRNA_11426"
"Muscle","OG_0015910",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","thaRuf","MSANTD4-like_stringtie_mRNA_43215"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","drySqu","XM_030282111.4.19"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCan","SMS-like_stringtie_mRNA_8005"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakCri","stringtie_mRNA_27026"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","sakLuc","SMS-like_stringtie_mRNA_6529"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaAtr","SMS-like_stringtie_mRNA_15047"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaBer","SMS-like_stringtie_mRNA_34556"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaCae","XM_030282111.4.64"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaDol","SMS-like_stringtie_mRNA_37199"
"Muscle","OG_0015970",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","thaRuf","SMS-like_stringtie_mRNA_57565"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","drySqu","XM_030256704.4.391"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCan","EEF2-like_stringtie_mRNA_53482"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakCri","EEF2-like_stringtie_mRNA_41927"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","sakLuc","XM_030256704.4.491"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaAtr","EEF2-like_stringtie_mRNA_11094"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaBer","EEF2-like_stringtie_mRNA_5613"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaCae","XM_030256704.4.3040"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaDol","XM_030256704.4.106"
"Muscle","OG_0016019",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","thaRuf","XM_030256704.4.2606"
"Muscle","OG_0016061",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","drySqu","Macrod2-like_stringtie_mRNA_58968"
